Group;  in;  out; indef; in/out;  in-out/in+out; hub_ranks; auth_ranks
Control; 5090; 4694; 3; 1.0844; 0.040474; 0.0025094; 0.0024929
Control; 4778; 4087; 1; 1.1691; 0.077947; 0.0024965; 0.0024938
Control; 5337; 5459; 6; 0.97765; -0.0113; 0.0024914; 0.0025055
Control; 4984; 4329; 5; 1.1513; 0.070332; 0.0024925; 0.0025062
Control; 6173; 6508; 8; 0.94852; -0.026417; 0.0025069; 0.0025175
Control; 5840; 5356; 4; 1.0904; 0.04323; 0.0024931; 0.0025142
Control; 3913; 4249; 6; 0.92092; -0.041166; 0.0024906; 0.002483
Control; 3130; 3114; 0; 1.0051; 0.0025625; 0.0024897; 0.0024684
Control; 2541; 2525; 3; 1.0063; 0.0031583; 0.0024729; 0.0024566
Control; 6685; 6290; 7; 1.0628; 0.030443; 0.0025063; 0.0025097
Control; 4457; 4274; 7; 1.0428; 0.02096; 0.0025; 0.002501
Control; 3956; 3415; 8; 1.1584; 0.073396; 0.0025018; 0.0025011
Control; 8742; 9055; 18; 0.96543; -0.017587; 0.0025163; 0.0025174
Control; 3719; 4209; 3; 0.88358; -0.061806; 0.0025068; 0.0024812
Control; 3781; 4048; 8; 0.93404; -0.034104; 0.002471; 0.002486
Control; 5158; 4285; 2; 1.2037; 0.092449; 0.0024947; 0.0025064
Control; 6176; 6685; 9; 0.92386; -0.039577; 0.0025003; 0.002504
Control; 2142; 2101; 2; 1.0195; 0.009663; 0.002446; 0.0024244
Control; 3699; 3309; 1; 1.1179; 0.055651; 0.0024737; 0.0025041
Control; 3405; 3304; 4; 1.0306; 0.015054; 0.0024859; 0.0024777
Control; 3745; 3133; 3; 1.1953; 0.088979; 0.0024787; 0.0025072
Control; 3366; 2778; 2; 1.2117; 0.095703; 0.0025014; 0.0025088
Control; 3944; 3433; 2; 1.1488; 0.069269; 0.0024861; 0.0025028
Control; 4474; 4215; 4; 1.0614; 0.029808; 0.0025021; 0.0025021
Control; 7675; 8429; 19; 0.91055; -0.046821; 0.0025139; 0.0025155
Control; 7668; 8054; 14; 0.95207; -0.024552; 0.0025146; 0.0025124
Control; 4009; 4057; 6; 0.98817; -0.0059509; 0.0024895; 0.0025027
Control; 4782; 3867; 2; 1.2366; 0.10579; 0.002501; 0.002502
Control; 4449; 4378; 7; 1.0162; 0.0080435; 0.0024922; 0.0025057
Control; 3415; 2765; 2; 1.2351; 0.10518; 0.0024565; 0.0024808
Control; 6595; 7457; 15; 0.8844; -0.061344; 0.0025122; 0.0025108
Control; 6340; 6663; 11; 0.95152; -0.02484; 0.0024956; 0.0025213
Control; 2232; 2112; 0; 1.0568; 0.027624; 0.0024126; 0.0024591
Control; 3503; 3614; 3; 0.96929; -0.015596; 0.0025029; 0.0024779
Control; 6174; 6392; 11; 0.96589; -0.017348; 0.0025119; 0.0025133
Control; 2472; 2624; 2; 0.94207; -0.029827; 0.002458; 0.002479
Control; 4348; 4181; 5; 1.0399; 0.01958; 0.0025085; 0.0025063
Control; 2904; 2654; 1; 1.0942; 0.04498; 0.0024772; 0.0024778
Control; 1063; 983; 0; 1.0814; 0.039101; 0.0022649; 0.0023625
Control; 2009; 1631; 0; 1.2318; 0.10385; 0.0024151; 0.0024508
Control; 893; 1132; 0; 0.78887; -0.11802; 0.0023421; 0.0022847
Control; 2617; 2903; 2; 0.90148; -0.051812; 0.0024821; 0.0024515
Control; 3280; 3355; 7; 0.97765; -0.011304; 0.0024689; 0.0024819
Control; 4177; 3997; 6; 1.045; 0.022021; 0.0025053; 0.0025101
Control; 4817; 4478; 7; 1.0757; 0.036471; 0.0024894; 0.0024957
Control; 2470; 2174; 1; 1.1362; 0.063738; 0.0024575; 0.0024651
Control; 2793; 2309; 6; 1.2096; 0.094865; 0.0024232; 0.0024915
Control; 3586; 3222; 2; 1.113; 0.053467; 0.0024969; 0.0024951
Control; 863; 1053; 2; 0.81956; -0.099165; 0.0022931; 0.0021903
Control; 3594; 3615; 6; 0.99419; -0.002913; 0.0024759; 0.0025014
Control; 4968; 5016; 6; 0.99043; -0.0048077; 0.0025036; 0.0024866
Control; 5323; 5561; 4; 0.9572; -0.021867; 0.0025106; 0.0025175
Control; 5038; 5375; 11; 0.9373; -0.032363; 0.0040382; 0.0040495
Control; 3944; 3808; 4; 1.0357; 0.017544; 0.0040108; 0.004035
Control; 7652; 8021; 23; 0.954; -0.023544; 0.0040642; 0.0040599
Control; 5785; 6006; 25; 0.9632; -0.018743; 0.0040573; 0.0040384
Control; 549; 676; 1; 0.81213; -0.10367; 0.0035586; 0.0033688
Control; 554; 607; 3; 0.91269; -0.04565; 0.0036188; 0.0035894
Control; 5926; 5845; 13; 1.0139; 0.0068813; 0.0040506; 0.0040301
Control; 6956; 7037; 17; 0.98849; -0.0057886; 0.0040642; 0.0040532
Control; 2953; 2766; 3; 1.0676; 0.032698; 0.0038932; 0.0039524
Control; 5205; 5519; 25; 0.94311; -0.02928; 0.0040437; 0.0040392
Control; 1312; 1727; 2; 0.7597; -0.13656; 0.0038546; 0.0038625
Control; 4113; 4177; 11; 0.98468; -0.0077201; 0.0040326; 0.0040174
Control; 3161; 2652; 5; 1.1919; 0.087562; 0.0039784; 0.0039839
Control; 4968; 5001; 4; 0.9934; -0.0033103; 0.0040401; 0.0040113
Control; 2508; 2470; 2; 1.0154; 0.0076336; 0.0040017; 0.0039701
Control; 6138; 5841; 12; 1.0508; 0.024793; 0.0040387; 0.0040471
Control; 4342; 4462; 7; 0.97311; -0.01363; 0.0040388; 0.0040149
Control; 4820; 4641; 10; 1.0386; 0.01892; 0.0040315; 0.0040149
Control; 764; 746; 4; 1.0241; 0.011921; 0.0036689; 0.0035695
Control; 6576; 7038; 23; 0.93436; -0.033936; 0.0040643; 0.0040355
Control; 448; 358; 0; 1.2514; 0.11166; 0.0032645; 0.0034693
Control; 2378; 2065; 2; 1.1516; 0.070448; 0.0039123; 0.0039801
Control; 5661; 5628; 18; 1.0059; 0.0029232; 0.0040487; 0.0040425
Control; 4743; 4821; 18; 0.98382; -0.0081556; 0.0040486; 0.0040463
Control; 3724; 3647; 10; 1.0211; 0.010446; 0.0039993; 0.0040359
Control; 1241; 1087; 3; 1.1417; 0.066151; 0.0038535; 0.003888
Control; 2841; 3338; 10; 0.85111; -0.080434; 0.0039931; 0.0039752
Control; 555; 465; 1; 1.1935; 0.088235; 0.0034382; 0.0035268
Control; 2516; 2524; 3; 0.99683; -0.0015873; 0.0040017; 0.0039837
Control; 1847; 1678; 3; 1.1007; 0.047943; 0.0039548; 0.0039127
Control; 1570; 1407; 1; 1.1158; 0.054753; 0.0038304; 0.0039405
Control; 1921; 1818; 4; 1.0567; 0.027547; 0.0038948; 0.00392
Control; 4085; 3885; 9; 1.0515; 0.025094; 0.0040105; 0.004008
Control; 333; 282; 0; 1.1809; 0.082927; 0.003126; 0.003313
Control; 2148; 1994; 6; 1.0772; 0.03718; 0.0039312; 0.0039413
Control; 103; 114; 0; 0.90351; -0.050691; 0.0018846; 0.0017037
Control; 6378; 5657; 6; 1.1275; 0.059909; 0.0040475; 0.00406
Control; 147; 142; 1; 1.0352; 0.017301; 0.0023384; 0.0024213
Control; 239; 220; 0; 1.0864; 0.041394; 0.002609; 0.0026723
Control; 568; 507; 2; 1.1203; 0.056744; 0.003312; 0.0034971
Control; 5135; 5090; 8; 1.0088; 0.004401; 0.0040543; 0.0040451
Control; 6505; 5747; 7; 1.1319; 0.061867; 0.0040475; 0.00406
Control; 3982; 4401; 14; 0.90479; -0.049982; 0.0040197; 0.0040022
Control; 1903; 2026; 3; 0.93929; -0.031306; 0.0039667; 0.0039161
Control; 873; 731; 0; 1.1943; 0.088529; 0.0036641; 0.0036531
Control; 2005; 1982; 3; 1.0116; 0.0057687; 0.0040065; 0.0039359
Control; 5958; 6335; 12; 0.94049; -0.030668; 0.0040572; 0.004053
Control; 2144; 2065; 7; 1.0383; 0.018769; 0.0039593; 0.0039699
Control; 2659; 2351; 4; 1.131; 0.061477; 0.0039354; 0.0039599
Control; 3154; 2943; 5; 1.0717; 0.034607; 0.0040029; 0.0039877
Control; 4655; 4622; 19; 1.0071; 0.0035572; 0.0040371; 0.0040495
Control; 3013; 2862; 11; 1.0528; 0.025702; 0.004007; 0.0040183
Control; 2194; 2067; 7; 1.0614; 0.029805; 0.0039131; 0.0039442
Control; 2286; 2318; 4; 0.98619; -0.0069505; 0.0039526; 0.0039039
Control; 3559; 3555; 14; 1.0011; 0.00056227; 0.0040009; 0.003992
Control; 460; 432; 1; 1.0648; 0.03139; 0.0032757; 0.0033653
Control; 6919; 7144; 35; 0.96851; -0.015999; 0.0040505; 0.0040398
Control; 2766; 2054; 1; 1.3466; 0.14772; 0.0039406; 0.0040535
Control; 2850; 2506; 0; 1.1373; 0.064227; 0.004028; 0.0039689
Control; 2854; 2685; 8; 1.0629; 0.030511; 0.0039734; 0.0040202
Control; 3397; 3230; 7; 1.0517; 0.0252; 0.0040246; 0.0040239
Control; 5003; 5132; 20; 0.97486; -0.012728; 0.0040243; 0.0040377
Control; 2503; 2192; 1; 1.1419; 0.066241; 0.0039552; 0.003983
Control; 3834; 3395; 7; 1.1293; 0.060728; 0.00403; 0.0040437
Control; 4196; 4209; 8; 0.99691; -0.0015467; 0.0040384; 0.0040531
Control; 3041; 2434; 0; 1.2494; 0.11087; 0.0039793; 0.004014
Control; 152; 116; 0; 1.3103; 0.13433; 0.0019138; 0.0025066
Control; 4031; 4115; 12; 0.97959; -0.010312; 0.0040318; 0.0040278
Control; 4192; 4050; 8; 1.0351; 0.017229; 0.0040645; 0.0039972
Control; 409; 346; 1; 1.1821; 0.083444; 0.0031313; 0.0034289
Control; 2266; 1877; 2; 1.2072; 0.093893; 0.0038835; 0.0039648
Control; 3538; 3212; 3; 1.1015; 0.048296; 0.0039843; 0.0040069
Control; 5875; 5916; 16; 0.99307; -0.0034772; 0.0040486; 0.00406
Control; 5104; 5339; 15; 0.95598; -0.022503; 0.0040487; 0.0040384
Control; 3544; 3511; 7; 1.0094; 0.0046775; 0.0039909; 0.0040227
Control; 3971; 3881; 12; 1.0232; 0.011462; 0.0040415; 0.0040302
Control; 3789; 4279; 16; 0.88549; -0.060734; 0.0040389; 0.0039878
Control; 3881; 4701; 14; 0.82557; -0.095549; 0.0040505; 0.0040158
Control; 2732; 2059; 2; 1.3269; 0.14047; 0.0039656; 0.0039853
Control; 668; 871; 2; 0.76693; -0.1319; 0.003756; 0.0034806
Control; 3014; 3411; 9; 0.88361; -0.06179; 0.0039962; 0.0039685
Control; 644; 572; 3; 1.1259; 0.059211; 0.0035476; 0.0036495
Control; 5190; 5596; 15; 0.92745; -0.037641; 0.0040576; 0.0040261
Control; 7331; 8080; 22; 0.9073; -0.048602; 0.0040643; 0.0040271
Control; 6134; 6610; 14; 0.92799; -0.037351; 0.0040572; 0.004053
Control; 317; 314; 1; 1.0096; 0.0047544; 0.0029795; 0.0029901
Control; 7682; 8362; 36; 0.91868; -0.042383; 0.0040642; 0.0040599
Control; 4321; 3820; 7; 1.1312; 0.06154; 0.0040233; 0.0040533
Control; 999; 874; 0; 1.143; 0.066738; 0.0037159; 0.0037655
Control; 1346; 1623; 6; 0.82933; -0.093297; 0.003911; 0.0038445
Control; 3455; 3929; 8; 0.87936; -0.064193; 0.0039879; 0.0040265
Control; 2308; 2218; 4; 1.0406; 0.019885; 0.0039523; 0.0039677
Control; 2629; 2925; 11; 0.8988; -0.053295; 0.0039792; 0.0039589
Control; 1706; 1576; 4; 1.0825; 0.03961; 0.0039003; 0.0039068
Control; 2728; 2725; 5; 1.0011; 0.00055016; 0.0040012; 0.0040279
Control; 2794; 2574; 5; 1.0855; 0.040984; 0.0039955; 0.004016
Control; 4129; 4297; 10; 0.9609; -0.019938; 0.0040474; 0.0040269
Control; 2088; 2143; 6; 0.97434; -0.012999; 0.0038949; 0.0039607
Control; 3075; 3713; 18; 0.82817; -0.093989; 0.00398; 0.0039423
Control; 4955; 4893; 8; 1.0127; 0.0062957; 0.0040643; 0.0040333
Control; 1565; 1830; 7; 0.85519; -0.078056; 0.0039244; 0.0038491
Control; 2370; 1926; 1; 1.2305; 0.10335; 0.0039147; 0.003946
Control; 5131; 5594; 15; 0.91723; -0.04317; 0.0040253; 0.0040037
Control; 4443; 4442; 6; 1.0002; 0.00011255; 0.0040373; 0.0040312
Control; 323; 323; 2; 1; 0; 0.0030743; 0.0031385
Control; 5004; 5069; 9; 0.98718; -0.0064529; 0.0040212; 0.0040392
Control; 3786; 4014; 10; 0.9432; -0.029231; 0.0040388; 0.0040346
Control; 4047; 4557; 19; 0.88808; -0.059275; 0.0040533; 0.0040049
Control; 3738; 3553; 7; 1.0521; 0.025374; 0.004023; 0.0039869
Control; 3559; 3608; 12; 0.98642; -0.0068369; 0.0040453; 0.0039836
Control; 507; 568; 1; 0.89261; -0.056744; 0.0036159; 0.0033944
Control; 6623; 6813; 15; 0.97211; -0.014141; 0.0040572; 0.0040599
Control; 2674; 2634; 3; 1.0152; 0.0075358; 0.003981; 0.0040021
Control; 2496; 2798; 12; 0.89207; -0.057046; 0.0039523; 0.003984
Control; 1232; 1344; 2; 0.91667; -0.043478; 0.0038418; 0.0038255
Control; 2669; 2615; 12; 1.0207; 0.01022; 0.003986; 0.0039726
Control; 2132; 2154; 7; 0.98979; -0.005133; 0.0039498; 0.0039331
Control; 4320; 4193; 9; 1.0303; 0.014918; 0.0040095; 0.0040445
Control; 2159; 2100; 3; 1.0281; 0.013853; 0.003982; 0.0039181
Control; 5422; 5517; 12; 0.98278; -0.0086845; 0.0040531; 0.0040386
Control; 6143; 6109; 14; 1.0056; 0.0027751; 0.0040643; 0.0040416
Control; 2104; 2439; 8; 0.86265; -0.07374; 0.0039709; 0.003932
Control; 1417; 1271; 0; 1.1149; 0.054315; 0.0038348; 0.0038432
Control; 6367; 6292; 11; 1.0119; 0.0059246; 0.0040575; 0.0040521
Control; 3270; 3062; 4; 1.0679; 0.032849; 0.0040001; 0.0039968
Control; 627; 575; 1; 1.0904; 0.043261; 0.0033986; 0.0035178
Control; 1359; 1461; 4; 0.93018; -0.03617; 0.0039362; 0.0038563
Control; 1869; 1772; 1; 1.0547; 0.026641; 0.0039406; 0.0039208
Control; 3062; 3047; 4; 1.0049; 0.0024554; 0.0040104; 0.0040246
Control; 286; 388; 3; 0.73711; -0.15134; 0.0031378; 0.0027107
Control; 4099; 4306; 11; 0.95193; -0.024628; 0.0040465; 0.0040088
Control; 4329; 4950; 17; 0.87455; -0.066925; 0.0040573; 0.0040248
Control; 2629; 2509; 7; 1.0478; 0.023355; 0.0039628; 0.0039415
Control; 2397; 2803; 5; 0.85516; -0.078077; 0.0039933; 0.0039637
Control; 5618; 5318; 9; 1.0564; 0.027432; 0.0040443; 0.0040384
Control; 5541; 6114; 23; 0.90628; -0.049163; 0.0040303; 0.0040522
Control; 1606; 1773; 5; 0.90581; -0.049423; 0.0040104; 0.0038516
Control; 1849; 1723; 8; 1.0731; 0.035274; 0.0038851; 0.0038845
Control; 2149; 1763; 0; 1.2189; 0.098671; 0.0039591; 0.0039777
Control; 4897; 4513; 4; 1.0851; 0.040808; 0.0040554; 0.0040301
Control; 5330; 5306; 8; 1.0045; 0.0022565; 0.0040531; 0.0040532
Control; 5149; 5679; 18; 0.90667; -0.048947; 0.0040573; 0.004025
Control; 7075; 7151; 41; 0.98937; -0.0053423; 0.0040642; 0.004053
Control; 4903; 4851; 11; 1.0107; 0.0053311; 0.0040361; 0.004021
Control; 7629; 8522; 61; 0.89521; -0.055291; 0.0040572; 0.0040599
Control; 7076; 7221; 37; 0.97992; -0.010142; 0.0040642; 0.0040599
Control; 6494; 7416; 34; 0.87567; -0.066283; 0.0040642; 0.004053
Control; 1692; 1549; 4; 1.0923; 0.044122; 0.0038809; 0.0039201
Control; 1730; 1583; 1; 1.0929; 0.044371; 0.0039096; 0.0039288
Control; 241; 210; 0; 1.1476; 0.068736; 0.0025624; 0.002809
Control; 1671; 1372; 1; 1.2179; 0.098258; 0.0037546; 0.0038946
Control; 7310; 8320; 65; 0.87861; -0.064619; 0.0040459; 0.00406
Control; 6743; 7552; 57; 0.89288; -0.056593; 0.0040575; 0.0040599
Control; 1324; 1177; 2; 1.1249; 0.058776; 0.0038701; 0.0037941
Control; 4736; 4747; 9; 0.99768; -0.00116; 0.0040373; 0.004025
Control; 4160; 4352; 10; 0.95588; -0.022556; 0.0040304; 0.0040288
Control; 2275; 2083; 8; 1.0922; 0.044057; 0.0039605; 0.0039899
Control; 5858; 5643; 13; 1.0381; 0.018694; 0.0040642; 0.004053
Control; 665; 540; 0; 1.2315; 0.10373; 0.0034801; 0.0035884
Control; 2452; 2424; 10; 1.0116; 0.0057424; 0.0039902; 0.0039463
Control; 4954; 5055; 8; 0.98002; -0.010091; 0.0040553; 0.00406
Control; 1739; 1435; 1; 1.2118; 0.095778; 0.0039376; 0.0038709
Control; 5116; 4924; 10; 1.039; 0.019124; 0.0040348; 0.0040374
Control; 1804; 1581; 3; 1.141; 0.065879; 0.003877; 0.0038647
Control; 7083; 7702; 23; 0.91963; -0.041867; 0.0040575; 0.0040425
Control; 5049; 5379; 16; 0.93865; -0.031646; 0.0040284; 0.0040459
Control; 0; 0; 0; inf; inf; 0.0038911; 0.0038911
Control; 765; 669; 4; 1.1435; 0.066946; 0.0035953; 0.0038331
Control; 5052; 4885; 24; 1.0342; 0.016806; 0.0040454; 0.0040532
Control; 5059; 5131; 15; 0.98597; -0.0070658; 0.0040455; 0.0040172
Control; 5492; 5090; 15; 1.079; 0.037989; 0.0040454; 0.0040521
Control; 4975; 5289; 16; 0.94063; -0.030592; 0.0040643; 0.0040401
Control; 5330; 5059; 5; 1.0536; 0.026085; 0.0040472; 0.0040452
Control; 4539; 5335; 13; 0.8508; -0.080616; 0.0040487; 0.0040409
Control; 3058; 3157; 9; 0.96864; -0.015929; 0.0039913; 0.0040263
Control; 3224; 3417; 4; 0.94352; -0.029062; 0.0040242; 0.0039604
Control; 3176; 3694; 16; 0.85977; -0.0754; 0.0040334; 0.0039851
Control; 1263; 1311; 2; 0.96339; -0.018648; 0.0039257; 0.0038103
Control; 3599; 3414; 9; 1.0542; 0.02638; 0.004007; 0.0039893
Control; 3062; 2887; 6; 1.0606; 0.029417; 0.0040179; 0.0039648
Control; 4874; 4774; 7; 1.0209; 0.010365; 0.004054; 0.0040246
Control; 4654; 4855; 17; 0.9586; -0.021138; 0.004054; 0.0040247
Control; 99; 100; 0; 0.99; -0.0050251; 0.0016397; 0.0016381
Control; 4461; 4665; 11; 0.95627; -0.022354; 0.0040348; 0.0040386
Control; 5453; 5304; 10; 1.0281; 0.013851; 0.0040539; 0.00406
Control; 5650; 5982; 21; 0.9445; -0.028542; 0.0040576; 0.0040257
Control; 667; 794; 5; 0.84005; -0.086927; 0.0036199; 0.003477
Control; 5250; 5509; 17; 0.95299; -0.024073; 0.0040576; 0.0040392
Control; 0; 0; 0; inf; inf; 0.0038911; 0.0038911
Control; 7083; 7220; 13; 0.98102; -0.0095784; 0.0040642; 0.0040599
Control; 4531; 4420; 7; 1.0251; 0.012401; 0.0040334; 0.0040221
Control; 482; 485; 0; 0.99381; -0.0031024; 0.0033842; 0.0033105
Control; 5510; 4925; 12; 1.1188; 0.056061; 0.0040531; 0.0040503
Control; 823; 764; 0; 1.0772; 0.037177; 0.0036001; 0.0036423
Control; 6159; 6367; 12; 0.96733; -0.016605; 0.0040642; 0.0040503
Control; 1642; 1794; 3; 0.91527; -0.044237; 0.0039202; 0.0039044
Control; 2922; 3176; 8; 0.92003; -0.041653; 0.0039813; 0.0039702
Control; 5075; 4107; 5; 1.2357; 0.10542; 0.0040572; 0.0040522
Control; 1339; 1509; 5; 0.88734; -0.059691; 0.0037968; 0.0038278
Control; 2893; 2888; 4; 1.0017; 0.0008649; 0.0039483; 0.0040003
Control; 4836; 4685; 7; 1.0322; 0.01586; 0.0040428; 0.0040229
Control; 2998; 2784; 4; 1.0769; 0.037011; 0.0040162; 0.0039282
Control; 1267; 1278; 4; 0.99139; -0.0043222; 0.0037226; 0.003743
Control; 7825; 8203; 40; 0.95392; -0.023584; 0.0040643; 0.0040454
Control; 4490; 4173; 5; 1.076; 0.036592; 0.0040357; 0.0040206
Control; 3056; 3110; 10; 0.98264; -0.0087577; 0.0039424; 0.0040222
Control; 2938; 2910; 8; 1.0096; 0.004788; 0.0039714; 0.0039926
Control; 2007; 1683; 1; 1.1925; 0.087805; 0.0039818; 0.0039559
Control; 3675; 3200; 2; 1.1484; 0.069091; 0.0040094; 0.0040359
Control; 6630; 6851; 18; 0.96774; -0.016393; 0.0040575; 0.004053
Control; 2940; 3281; 6; 0.89607; -0.054814; 0.0040238; 0.003985
Control; 2620; 2457; 5; 1.0663; 0.032106; 0.0039899; 0.0039696
Control; 3832; 3873; 5; 0.98941; -0.0053212; 0.0040398; 0.0039862
Control; 3503; 3212; 7; 1.0906; 0.043336; 0.0039556; 0.004022
Control; 3772; 3207; 6; 1.1762; 0.080957; 0.0040206; 0.0040326
Control; 4926; 4405; 2; 1.1183; 0.055835; 0.0040643; 0.0040392
Control; 5251; 4533; 3; 1.1584; 0.073385; 0.0040498; 0.0040357
Control; 4792; 4155; 6; 1.1533; 0.071197; 0.0040514; 0.0040453
Control; 6468; 6989; 28; 0.92545; -0.038716; 0.0040642; 0.0040521
Control; 5201; 4744; 7; 1.0963; 0.045953; 0.0040505; 0.0040463
Control; 3072; 2566; 2; 1.1972; 0.089748; 0.0040541; 0.0040185
Control; 2179; 1900; 2; 1.1468; 0.068399; 0.0039392; 0.0039814
Control; 1290; 1449; 6; 0.89027; -0.05805; 0.0038975; 0.003792
Control; 7123; 6887; 24; 1.0343; 0.016845; 0.0040531; 0.0040522
Control; 2787; 2717; 6; 1.0258; 0.012718; 0.0039664; 0.0039258
Control; 2750; 2317; 2; 1.1869; 0.085455; 0.0039726; 0.003954
Control; 4131; 3720; 7; 1.1105; 0.05235; 0.0040221; 0.0040246
Control; 2701; 2555; 4; 1.0571; 0.027778; 0.0039854; 0.0039971
Control; 7571; 8066; 32; 0.93863; -0.031656; 0.0040643; 0.0040435
Control; 131; 102; 0; 1.2843; 0.12446; 0.0016821; 0.0021595
Control; 1249; 1122; 0; 1.1132; 0.053564; 0.0038085; 0.0038686
Control; 4171; 4006; 8; 1.0412; 0.020179; 0.0040573; 0.0040384
Control; 3592; 3866; 7; 0.92913; -0.036739; 0.0040556; 0.0039987
Control; 4749; 4537; 10; 1.0467; 0.02283; 0.0040316; 0.0040358
Control; 6687; 6630; 19; 1.0086; 0.0042802; 0.0040642; 0.0040532
Control; 3783; 3690; 6; 1.0252; 0.012445; 0.0040291; 0.0040376
Control; 406; 480; 1; 0.84583; -0.083521; 0.0034055; 0.0031219
Control; 733; 669; 1; 1.0957; 0.045649; 0.0034117; 0.0034723
Control; 1576; 1575; 2; 1.0006; 0.00031736; 0.0038852; 0.0039358
Control; 3923; 3645; 7; 1.0763; 0.036734; 0.004004; 0.0040376
Control; 999; 972; 0; 1.0278; 0.013699; 0.0038394; 0.0037349
Control; 5096; 4814; 6; 1.0586; 0.028456; 0.0040554; 0.0040335
Control; 545; 500; 0; 1.09; 0.043062; 0.0033513; 0.0033806
Control; 1559; 1468; 1; 1.062; 0.030063; 0.0038812; 0.0038803
Control; 5043; 4639; 9; 1.0871; 0.041727; 0.0040361; 0.0040452
Control; 4651; 5314; 16; 0.87524; -0.066533; 0.0040574; 0.0040208
Control; 3605; 4052; 11; 0.88968; -0.058378; 0.004046; 0.0040384
Control; 4014; 3739; 7; 1.0735; 0.03547; 0.0040506; 0.0040317
Control; 2649; 2772; 3; 0.95563; -0.02269; 0.0039421; 0.0040249
Control; 5903; 5669; 6; 1.0413; 0.020221; 0.0040643; 0.0040453
Control; 4237; 4222; 8; 1.0036; 0.0017733; 0.0040128; 0.0039807
Control; 6218; 6390; 20; 0.97308; -0.013642; 0.0040572; 0.0040521
Control; 2460; 2236; 1; 1.1002; 0.0477; 0.0039563; 0.0039861
Control; 4324; 3990; 1; 1.0837; 0.040173; 0.0040372; 0.0040252
Control; 4798; 5194; 20; 0.92376; -0.039632; 0.0040574; 0.0040182
Control; 4950; 4752; 12; 1.0417; 0.020408; 0.0040383; 0.0040288
Control; 5454; 5295; 14; 1.03; 0.014792; 0.0040506; 0.0040375
Control; 352; 338; 0; 1.0414; 0.02029; 0.0048739; 0.0044577
Control; 67; 57; 0; 1.1754; 0.080645; 0.0021113; 0.0023907
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 361; 423; 0; 0.85343; -0.079082; 0.0053782; 0.0047292
Control; 27; 48; 0; 0.5625; -0.28; 0.0017442; 0.001112
Control; 331; 450; 2; 0.73556; -0.15237; 0.0053726; 0.0043042
Control; 1228; 1341; 3; 0.91573; -0.043986; 0.0066005; 0.0057928
Control; 1551; 1516; 5; 1.0231; 0.011412; 0.006659; 0.0060927
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 162; 166; 0; 0.9759; -0.012195; 0.0036316; 0.0034188
Control; 1127; 1231; 3; 0.91552; -0.044105; 0.0065075; 0.0058292
Control; 12; 28; 0; 0.42857; -0.4; 0.0012425; 0.00061258
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 31; 57; 0; 0.54386; -0.29545; 0.0022253; 0.0013809
Control; 41; 30; 0; 1.3667; 0.15493; 0.0013758; 0.0019078
Control; 782; 737; 0; 1.0611; 0.029625; 0.0059631; 0.0052513
Control; 24; 35; 0; 0.68571; -0.18644; 0.0014653; 0.0012328
Control; 193; 241; 0; 0.80083; -0.1106; 0.0042477; 0.0036064
Control; 68; 73; 1; 0.93151; -0.035461; 0.0027198; 0.0024622
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 569; 564; 1; 1.0089; 0.0044131; 0.0059685; 0.0051083
Control; 712; 856; 3; 0.83178; -0.091837; 0.0063328; 0.0054327
Control; 73; 98; 1; 0.7449; -0.1462; 0.0031421; 0.0025133
Control; 481; 596; 2; 0.80705; -0.10678; 0.00607; 0.0050965
Control; 145; 137; 0; 1.0584; 0.028369; 0.003284; 0.0034165
Control; 184; 165; 1; 1.1152; 0.054441; 0.0040019; 0.003671
Control; 1470; 1342; 1; 1.0954; 0.045519; 0.0067377; 0.0060397
Control; 186; 175; 4; 1.0629; 0.030471; 0.0036868; 0.0035573
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 249; 264; 0; 0.94318; -0.02924; 0.0044876; 0.003874
Control; 39; 44; 0; 0.88636; -0.060241; 0.0017239; 0.0018247
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 707; 833; 6; 0.84874; -0.081818; 0.0062617; 0.0052248
Control; 638; 654; 0; 0.97554; -0.012384; 0.0059935; 0.0049965
Control; 901; 929; 6; 0.96986; -0.015301; 0.0062848; 0.0054936
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 857; 906; 3; 0.94592; -0.027794; 0.0064412; 0.0054451
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 55; 35; 0; 1.5714; 0.22222; 0.0015948; 0.0024442
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
Control; 0; 0; 0; inf; inf; 0.0036765; 0.0036765
