Group;  in;  out; indef; in/out;  in-out/in+out; hub_ranks; auth_ranks
Old astro; 21; 18; 0; 1.1667; 0.076923; 0.00068841; 0.0006948
Old astro; 1; 0; 0; inf; 1; 0; 8.1901e-06
Old astro; 1; 1; 0; 1; 0; 0.00012942; 0.00012859
Old astro; 13; 14; 0; 0.92857; -0.037037; 0.0049156; 0.0041554
Old astro; 1; 1; 0; 1; 0; 3.6475e-05; 3.4979e-05
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 3; 4; 0; 0.75; -0.14286; 0.0026675; 0.0033853
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 16; 14; 0; 1.1429; 0.066667; 0.0006507; 0.00065867
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 1; 0; 0; -1; 0.00075892; 0
Old astro; 27; 26; 0; 1.0385; 0.018868; 4.6509e-05; 4.5389e-05
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 0; 0; inf; 1; 0; 0.004065
Old astro; 1; 0; 0; inf; 1; 0; 0.0060976
Old astro; 2; 1; 0; 2; 0.33333; 0.00065023; 0.0011261
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 6; 8; 0; 0.75; -0.14286; 0.0049953; 0.0030699
Old astro; 8; 9; 0; 0.88889; -0.058824; 0.0028571; 0.0033853
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 42; 45; 0; 0.93333; -0.034483; 0.00022972; 0.0002367
Old astro; 55; 64; 0; 0.85938; -0.07563; 0.002515; 0.0024882
Old astro; 109; 73; 0; 1.4932; 0.1978; 0.0031163; 0.0033092
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 12; 14; 0; 0.85714; -0.076923; 0.00075892; 0.00072672
Old astro; 107; 121; 1; 0.8843; -0.061404; 0.0036774; 0.0038623
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 49; 54; 0; 0.90741; -0.048544; 0.0030562; 0.0028879
Old astro; 53; 45; 1; 1.1778; 0.081633; 0.0011514; 0.0011237
Old astro; 0; 1; 0; 0; -1; 0.005821; 0
Old astro; 1; 1; 0; 1; 0; 0.001214; 0.0017063
Old astro; 89; 78; 0; 1.141; 0.065868; 0.0026421; 0.0024238
Old astro; 0; 1; 0; 0; -1; 0.0060976; 0
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 98; 114; 1; 0.85965; -0.075472; 0.0048454; 0.0048246
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 0; 0; inf; 1; 0; 8.4988e-06
Old astro; 63; 65; 1; 0.96923; -0.015625; 0.0032892; 0.0033124
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 4; 8; 0; 0.5; -0.33333; 4.3002e-05; 3.9573e-05
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 90; 112; 0; 0.80357; -0.10891; 0.0060912; 0.0061229
Old astro; 63; 63; 0; 1; 0; 0.0017793; 0.0017605
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 158; 154; 0; 1.026; 0.012821; 0.01197; 0.012004
Old astro; 2; 2; 0; 1; 0; 4.2759e-06; 0.009417
Old astro; 1; 0; 0; inf; 1; 0; 3.4587e-06
Old astro; 88; 72; 0; 1.2222; 0.1; 0.0031251; 0.0031003
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 132; 128; 0; 1.0313; 0.015385; 0.0093992; 0.0094268
Old astro; 24; 24; 0; 1; 0; 0.0018523; 0.0018577
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 86; 92; 0; 0.93478; -0.033708; 0.009276; 0.0093123
Old astro; 187; 209; 0; 0.89474; -0.055556; 0.020376; 0.020443
Old astro; 8; 9; 0; 0.88889; -0.058824; 0.00020022; 0.00021035
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 24; 19; 0; 1.2632; 0.11628; 0.0009551; 0.00096916
Old astro; 1; 2; 0; 0.5; -0.33333; 0.0094186; 3.4587e-06
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 131; 147; 0; 0.89116; -0.057554; 0.016845; 0.016887
Old astro; 18; 24; 0; 0.75; -0.14286; 0.0075066; 0.0075283
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 1; 0; 0; -1; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 95; 69; 0; 1.3768; 0.15854; 0.012769; 0.012814
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 0; 0; inf; 1; 0; 0.00582
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 95; 90; 1; 1.0556; 0.027027; 0.013081; 0.013128
Old astro; 0; 1; 0; 0; -1; 0.0060976; 0
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 10; 9; 0; 1.1111; 0.052632; 0.0010213; 0.00097942
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 13; 15; 0; 0.86667; -0.071429; 0.0045627; 0.0045835
Old astro; 2; 0; 0; inf; 1; 0; 0.00020185
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 124; 125; 2; 0.992; -0.0040161; 0.015858; 0.015911
Old astro; 146; 146; 1; 1; 0; 0.017412; 0.017405
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 10; 5; 0; 2; 0.33333; 0.0076713; 0.0076889
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 2; 0; 0.5; -0.33333; 0.0076218; 5.8083e-07
Old astro; 1; 1; 0; 1; 0; 0.00019245; 0.00020185
Old astro; 2; 0; 0; inf; 1; 0; 0.0076217
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 55; 48; 0; 1.1458; 0.067961; 0.012781; 0.012843
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 4; 1; 0; 4; 0.6; 2.9042e-07; 0.0076217
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 1; 0; 0; -1; 0.0038109; 0
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 4; 2; 0; 2; 0.33333; 0.00048723; 0.0003972
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 0; 0; inf; 1; 0; 0.0060976
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 94; 77; 0; 1.2208; 0.099415; 0.0059986; 0.0063239
Old astro; 13; 15; 0; 0.86667; -0.071429; 0.007186; 0.0071553
Old astro; 50; 56; 1; 0.89286; -0.056604; 0.0019785; 0.002068
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 2; 0; 0; -1; 8.0896e-05; 0
Old astro; 59; 60; 2; 0.98333; -0.0084034; 0.0014342; 0.0013355
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 3; 0; 0; -1; 0.0038109; 0
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 2; 0; 0.5; -0.33333; 0.0015355; 0.00026666
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 15; 10; 0; 1.5; 0.2; 0.0005544; 0.0004117
Old astro; 2; 0; 0; inf; 1; 0; 0.00042361
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 9; 2; 0; 4.5; 0.63636; 0.0007359; 0.0011937
Old astro; 74; 85; 0; 0.87059; -0.069182; 0.0025056; 0.0024097
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 19; 31; 0; 0.6129; -0.24; 0.0013474; 0.0014908
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 2; 0; 0; -1; 0.0045729; 0
Old astro; 3; 2; 0; 1.5; 0.2; 5.5821e-07; 0.0091458
Old astro; 63; 79; 4; 0.79747; -0.11268; 0.0014898; 0.0012306
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 30; 24; 2; 1.25; 0.11111; 0.00062013; 0.00055628
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 1; 0; 2; 0.33333; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 1; 0; 2; 0.33333; 0.0045729; 5.5821e-07
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 0; 0; inf; 1; 0; 0.00026666
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 3; 0; 0.66667; -0.2; 0.0026946; 0.0020411
Old astro; 5; 5; 0; 1; 0; 0.00049858; 0.00059992
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 6; 1; 0; -1; 0.00036382; 0
Old astro; 1; 2; 0; 0.5; -0.33333; 0.0030488; 0.0030488
Old astro; 28; 19; 2; 1.4737; 0.19149; 0.00047698; 0.000611
Old astro; 39; 36; 0; 1.0833; 0.04; 0.00056515; 0.00064065
Old astro; 14; 19; 0; 0.73684; -0.15152; 0.00023519; 0.00025019
Old astro; 4; 7; 0; 0.57143; -0.27273; 0.0020407; 0.0027063
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 74; 66; 0; 1.1212; 0.057143; 0.0053095; 0.0054631
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 33; 35; 2; 0.94286; -0.029412; 0.0020407; 0.0020411
Old astro; 48; 38; 2; 1.2632; 0.11628; 0.00296; 0.0029834
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 1; 2; 0; 0.5; -0.33333; 0.00014298; 0.00011408
Old astro; 1; 4; 0; 0.25; -0.6; 5.392e-05; 0.00011408
Old astro; 3; 0; 0; inf; 1; 0; 0.00012775
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 1; 0; 2; 0.33333; 1.2685e-07; 1.1781e-06
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 9; 15; 0; 0.6; -0.25; 0.003057; 0.0028606
Old astro; 23; 20; 0; 1.15; 0.069767; 0.0028631; 0.0036631
Old astro; 2; 9; 0; 0.22222; -0.63636; 0.003057; 0.0021538
Old astro; 21; 13; 0; 1.6154; 0.23529; 2.7114e-06; 1.1579e-05
Old astro; 32; 44; 0; 0.72727; -0.15789; 2.8599e-06; 1.2646e-05
Old astro; 16; 18; 0; 0.88889; -0.058824; 0.0034164; 0.0035266
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 24; 19; 0; 1.2632; 0.11628; 2.8315e-06; 6.4557e-07
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 2; 2; 0; 1; 0; 1.2685e-07; 5.86e-07
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 0; 0; 0; inf; inf; 0.0030488; 0.0030488
Old astro; 3; 2; 0; 1.5; 0.2; 2.4849e-06; 1.1529e-06
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 4; 2; 0; 2; 0.33333; 2.738e-06; 0.0048801
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 18; 18; 0; 1; 0; 0.0034201; 0.0034212
Old astro; 14; 15; 0; 0.93333; -0.034483; 0.0042658; 0.001898
Old astro; 5; 4; 0; 1.25; 0.11111; 0.0018988; 0.0042654
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 8; 10; 0; 0.8; -0.11111; 0.0078948; 3.3849e-06
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 7; 6; 0; 1.1667; 0.076923; 2.738e-06; 0.0078961
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 1; 0; 0; -1; 0.0048793; 0
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
Old astro; 0; 0; 0; inf; inf; 0.0031949; 0.0031949
