Group;  cell;  Dli; abs; perc
Old astro; 224; 585; 0.26419; 3.4102
Old astro; 225; 1110; 0.58257; 4.3706
Old astro; 226; 30; 2.4926; 12.5145
Old astro; 226; 30; 2.5931; 12.9916
Old astro; 226; 52; 1.7506; 8.7518
Old astro; 226; 24; 1.5657; 7.8191
Old astro; 226; 26; 1.5652; 8.0978
Old astro; 226; 23; 1.2696; 6.5941
Old astro; 226; 22; 1.0748; 5.5976
Old astro; 226; 887; 0.75293; 3.7409
Old astro; 228; 45; 2.8469; 26.945
Old astro; 228; 44; 2.707; 25.4822
Old astro; 228; 33; 2.3318; 21.5604
Old astro; 228; 28; 1.8563; 16.7872
Old astro; 228; 27; 2.0533; 18.2126
Old astro; 228; 27; 1.4582; 12.6783
Old astro; 228; 24; 1.0088; 8.4777
Old astro; 228; 26; 0.85256; 7.1168
Old astro; 228; 23; 1.0437; 8.6576
Old astro; 228; 27; 0.85826; 8.9582
Old astro; 228; 27; 1.1737; 12.6586
Old astro; 228; 26; 1.2429; 13.8695
Old astro; 228; 29; 1.2945; 14.8628
Old astro; 228; 29; 1.5335; 18.1172
Old astro; 228; 34; 1.5784; 19.1112
Old astro; 228; 27; 1.5371; 19.0777
Old astro; 228; 29; 1.4864; 18.6145
Old astro; 228; 33; 1.4057; 17.6995
Old astro; 228; 23; 1.2413; 15.7126
Old astro; 228; 26; 1.1883; 15.0401
Old astro; 228; 26; 0.97771; 12.385
Old astro; 228; 27; 1.1836; 14.9057
Old astro; 228; 25; 1.0221; 12.7952
Old astro; 228; 26; 0.95695; 11.9324
Old astro; 228; 22; 1.0235; 12.6884
Old astro; 228; 25; 0.84805; 10.4586
Old astro; 228; 23; 0.66924; 8.2154
Old astro; 228; 24; 0.72975; 8.9152
Old astro; 228; 27; 0.67758; 10.4621
Old astro; 228; 29; 1.0671; 17.4179
Old astro; 228; 28; 0.88789; 15.3024
Old astro; 228; 31; 1.2231; 22.1129
Old astro; 228; 33; 1.048; 19.7926
Old astro; 228; 39; 0.9793; 19.2466
Old astro; 228; 32; 1.0637; 21.5205
Old astro; 228; 31; 1.3192; 27.2255
Old astro; 228; 28; 0.77183; 16.1014
Old astro; 228; 32; 1.1119; 23.3327
Old astro; 228; 31; 1.0434; 22.0397
Old astro; 229; 50; 1.0456; 15.2806
Old astro; 229; 46; 0.75008; 11.0044
Old astro; 229; 35; 0.60382; 8.9078
Old astro; 229; 48; 0.44618; 6.6239
Old astro; 229; 65; 0.47286; 7.0859
Old astro; 229; 109; 0.36647; 5.5528
Old astro; 229; 82; 0.149; 4.8841
Old astro; 229; 33; 0.18098; 6.5138
Old astro; 229; 49; 0.18656; 8.3495
Old astro; 229; 37; 0.26861; 12.6985
Old astro; 229; 64; 0.31907; 18.0909
Old astro; 229; 46; 0.23605; 15.0814
Old astro; 229; 61; 0.38738; 27.8263
Old astro; 229; 39; 0.32313; 27.5403
Old astro; 229; 40; 0.36803; 36.382
Old astro; 229; 45; 0.37391; 42.3447
Old astro; 229; 43; 0.24272; 42.0021
Old astro; 229; 47; 0.30074; 67.205
Old astro; 229; 23; 0.085597; 23.9266
Old astro; 229; 32; 0.30921; 102.8879
Old astro; 229; 33; 0.064618; 25.8085
Old astro; 229; 45; 0.34913; 178.4549
Old astro; 229; 38; 0.18051; 123.0758
Old astro; 230; 37; 0.11346; 6.8286
Old astro; 230; 42; 0.095342; 6.0977
Old astro; 230; 29; 0.12662; 8.7052
Old astro; 230; 46; 0.15482; 10.9653
Old astro; 230; 45; 0.14181; 13.1714
Old astro; 230; 39; 0.10058; 12.259
Old astro; 230; 26; 0.075112; 10.9471
Old astro; 230; 40; 0.050677; 9.0775
Old astro; 230; 20; 0.041672; 9.2168
Old astro; 230; 13; 0.02353; 6.651
Old astro; 230; 40; 0.061329; 19.5602
Old astro; 230; 13; -0.027811; -15.056
Old astro; 230; 47; 0.038588; 28.0365
Old astro; 230; 21; 0.11461; 309.9627
Old astro; 231; 77; 0.80482; 8.6586
Old astro; 231; 45; 0.6575; 7.1245
Old astro; 231; 39; 0.75265; 8.2142
Old astro; 231; 47; 0.61263; 6.8972
Old astro; 231; 31; 0.72153; 8.2127
Old astro; 231; 36; 0.60069; 6.863
Old astro; 231; 54; 0.54712; 8.0581
Old astro; 231; 114; 0.5451; 9.8269
Old astro; 231; 51; 0.33494; 6.4949
Old astro; 231; 60; 0.37696; 7.5762
Old astro; 231; 43; 0.52305; 10.8217
Old astro; 231; 37; 0.41235; 9.5107
Old astro; 231; 36; 0.25741; 6.4066
Old astro; 231; 36; 0.29866; 7.9594
Old astro; 231; 40; 0.33425; 9.3626
Old astro; 231; 38; 0.30604; 9.0326
Old astro; 231; 38; 0.28102; 8.7166
Old astro; 231; 47; 0.29184; 9.5785
Old astro; 231; 42; 0.26828; 9.3247
Old astro; 231; 53; 0.2608; 9.8032
Old astro; 231; 27; 0.25428; 10.5054
Old astro; 232; 52; 1.3636; 13.4003
Old astro; 232; 60; 1.5679; 16.2146
Old astro; 232; 57; 1.8071; 19.6159
Old astro; 232; 58; 2.1338; 24.31
Old astro; 232; 61; 2.3097; 27.4152
Old astro; 232; 53; 2.2548; 27.3243
Old astro; 232; 55; 2.0566; 24.931
Old astro; 232; 52; 1.9972; 23.9916
Old astro; 232; 59; 1.5194; 18.2321
Old astro; 232; 59; 1.4157; 17.3638
Old astro; 232; 62; 1.3866; 17.7466
Old astro; 232; 56; 1.4991; 20.2117
Old astro; 232; 55; 1.5371; 21.9756
Old astro; 232; 55; 1.7233; 26.3079
Old astro; 232; 46; 1.8774; 30.9405
Old astro; 232; 49; 2.0688; 36.7038
Old astro; 232; 52; 2.0402; 38.9656
Old astro; 232; 46; 2.0872; 43.1152
Old astro; 232; 47; 2.1604; 47.3305
Old astro; 232; 43; 2.063; 48.0846
Old astro; 232; 53; 2.0068; 49.2537
Old astro; 232; 44; 2.0491; 52.5501
Old astro; 232; 42; 1.7876; 47.7454
Old astro; 232; 46; 1.7051; 47.3971
Old astro; 232; 49; 1.8676; 55.1536
Old astro; 232; 46; 1.848; 58.8074
Old astro; 232; 44; 1.7515; 59.7112
Old astro; 232; 50; 1.784; 65.0591
Old astro; 232; 51; 1.6736; 63.9395
Old astro; 232; 46; 1.7681; 69.8129
Old astro; 232; 48; 1.6918; 70.2739
Old astro; 232; 54; 1.6551; 74.1343
Old astro; 232; 52; 1.6749; 84.7587
Old astro; 232; 53; 1.7517; 100.9779
Old astro; 232; 45; 1.7529; 117.2013
Old astro; 232; 64; 1.6231; 124.4988
Old astro; 232; 48; 1.5888; 136.7084
Old astro; 232; 50; 1.6035; 155.931
Old astro; 232; 47; 1.4576; 159.9988
Old astro; 232; 42; 1.4285; 185.3562
Old astro; 232; 43; 1.4243; 209.2962
Old astro; 232; 57; 1.2401; 198.1011
Old astro; 233; 54; 0.34011; 7.9104
Old astro; 233; 80; 0.19637; 6.6654
Old astro; 233; 24; 0.20308; 7.3592
Old astro; 233; 23; 0.13157; 5.0453
Old astro; 233; 27; 0.17897; 7.1763
Old astro; 233; 57; 0.059241; 2.8781
Old astro; 234; 36; 0.5774; 9.7978
Old astro; 234; 43; 0.46117; 7.84
Old astro; 234; 50; 0.33486; 11.7836
Old astro; 234; 33; 0.12912; 6.212
Old astro; 234; 47; 0.2193; 13.5845
Old astro; 234; 43; 0.17939; 12.5211
Old astro; 234; 23; 0.073874; 5.6509
Old astro; 234; 25; 0.096736; 7.9775
Old astro; 234; 41; 0.15812; 17.2673
Old astro; 234; 46; 0.15694; 20.1051
Old astro; 234; 19; 0.045434; 8.0521
Old astro; 234; 34; 0.10151; 23.8307
Old astro; 234; 42; 0.17293; 53.2967
Old astro; 234; 46; 0.068441; 40.2146
Old astro; 234; 28; 0.13709; 128.7006
Old astro; 234; 17; 0.16465; 386.5808
Old astro; 235; 49; 1.2187; 11.8041
Old astro; 235; 47; 0.98204; 9.5122
Old astro; 235; 57; 0.87584; 8.4943
Old astro; 235; 48; 0.36903; 7.4903
Old astro; 235; 47; 0.51242; 12.0783
Old astro; 235; 43; 0.42348; 10.6962
Old astro; 235; 39; 0.56076; 15.1675
Old astro; 235; 56; 0.45634; 13.4273
Old astro; 235; 42; 0.61077; 19.4476
Old astro; 235; 72; 0.44983; 15.2021
Old astro; 235; 52; 0.36687; 14.3973
Old astro; 235; 42; 0.4635; 19.3992
Old astro; 235; 53; 0.4153; 18.7359
Old astro; 235; 51; 0.53831; 25.6925
Old astro; 235; 36; 0.20595; 10.0946
Old astro; 236; 86; 2.9011; 21.5669
Old astro; 236; 73; 3.8118; 29.9858
Old astro; 236; 65; 4.1497; 33.4914
Old astro; 236; 77; 3.9828; 32.5306
Old astro; 236; 57; 3.839; 31.0422
Old astro; 236; 61; 3.3024; 25.551
Old astro; 236; 42; 2.6752; 19.4453
Old astro; 236; 452; 1.8312; 12.6953
Old astro; 236; 57; 1.1689; 9.3552
Old astro; 236; 58; 0.80726; 6.6108
Old astro; 236; 39; 1.0691; 8.9203
Old astro; 236; 72; 0.72673; 6.719
Old astro; 236; 55; 1.8242; 19.7506
Old astro; 236; 53; 2.1691; 25.3374
Old astro; 236; 53; 2.2934; 28.7985
Old astro; 236; 54; 2.4827; 32.9271
Old astro; 236; 42; 2.5018; 34.6131
Old astro; 236; 51; 2.2887; 32.7546
Old astro; 236; 46; 2.1476; 31.4575
Old astro; 236; 47; 2.3037; 34.4439
Old astro; 236; 42; 2.4057; 36.4778
Old astro; 236; 51; 2.1216; 32.4358
Old astro; 236; 46; 1.9351; 29.8454
Old astro; 237; 33; 0.22342; 6.4097
Old astro; 237; 71; 0.25449; 9.3537
Old astro; 237; 41; 0.29989; 11.6028
Old astro; 237; 57; 0.19842; 8.1612
Old astro; 237; 28; 0.13142; 5.7661
Old astro; 237; 42; 0.18681; 8.5747
Old astro; 237; 53; 0.24821; 12.758
Old astro; 237; 46; 0.17226; 11.0974
Old astro; 237; 21; 0.11632; 8.2492
Old astro; 237; 28; 0.029824; 2.2092
Old astro; 237; 31; 0.084932; 6.5594
Old astro; 237; 31; 0.14041; 11.4123
Old astro; 237; 26; 0.12774; 10.7712
Old astro; 237; 25; 0.11369; 9.8149
Old astro; 237; 31; 0.16062; 14.0807
Old astro; 237; 19; 0.020776; 1.8683
Old astro; 239; 135; 0.6719; 4.7475
Old astro; 239; 911; 0.50232; 3.6237
Old astro; 239; 100; 0.28624; 4.7455
Old astro; 240; 1788; 0.482; 2.918
Old astro; 241; 1513; 0.38115; 2.3981
Old astro; 242; 25; 0.22985; 6.7292
Old astro; 243; 369; 0.39849; 3.5156
Old astro; 243; 86; 0.22515; 4.1467
Old astro; 243; 160; 0.22954; 4.5835
Old astro; 244; 722; 0.50438; 4.7537
Old astro; 245; 42; 1.1626; 9.2569
Old astro; 245; 44; 1.3846; 11.2536
Old astro; 245; 42; 1.5889; 13.158
Old astro; 245; 36; 1.595; 13.4233
Old astro; 245; 35; 1.95; 16.592
Old astro; 245; 34; 1.4612; 12.5343
Old astro; 245; 34; 1.6098; 13.8475
Old astro; 245; 31; 1.4396; 12.3216
Old astro; 245; 30; 1.2342; 10.4426
Old astro; 245; 29; 1.3409; 11.1702
Old astro; 245; 31; 1.318; 10.7686
Old astro; 245; 28; 0.86673; 7.4591
Old astro; 245; 29; 1.0011; 8.7597
Old astro; 245; 29; 0.96494; 8.5801
Old astro; 245; 28; 1.2214; 11.0186
Old astro; 245; 29; 1.2079; 11.0061
Old astro; 245; 26; 1.1071; 10.1997
Old astro; 245; 28; 0.98973; 9.2245
Old astro; 245; 24; 1.1124; 10.4801
Old astro; 245; 24; 1.0998; 10.4817
Old astro; 245; 27; 1.0425; 10.0373
Old astro; 245; 27; 1.0875; 10.5826
Old astro; 245; 25; 0.98922; 9.7322
Old astro; 245; 21; 1.0134; 10.0721
Old astro; 245; 27; 1.0805; 10.9117
Old astro; 245; 23; 1.0764; 10.9728
Old astro; 245; 25; 1.1521; 11.8528
Old astro; 245; 25; 1.3319; 13.8738
Old astro; 245; 25; 1.1667; 12.3049
Old astro; 245; 25; 1.136; 12.1208
Old astro; 245; 25; 1.117; 12.0529
Old astro; 245; 27; 1.1915; 12.9978
Old astro; 245; 24; 0.93419; 10.2853
Old astro; 245; 26; 1.0106; 11.2242
Old astro; 245; 25; 1.106; 12.371
Old astro; 245; 24; 1.0825; 12.1923
Old astro; 245; 24; 1.0082; 11.4199
Old astro; 245; 25; 1.1085; 12.6318
Old astro; 245; 27; 1.2864; 14.7925
Old astro; 245; 24; 0.99561; 11.5529
Old astro; 245; 26; 1.2199; 14.3065
Old astro; 245; 23; 1.0664; 12.6655
Old astro; 245; 22; 0.99766; 11.9837
Old astro; 245; 23; 0.87738; 10.6454
Old astro; 245; 23; 0.88398; 10.8592
Old astro; 245; 21; 0.72698; 9.0223
Old astro; 245; 19; 0.66139; 8.3092
Old astro; 245; 22; 0.50326; 6.6413
Old astro; 245; 23; 0.65736; 8.9174
Old astro; 245; 20; 0.43697; 6.013
Old astro; 245; 22; 0.52253; 7.3778
Old astro; 245; 20; 0.43527; 6.2135
Old astro; 245; 21; 0.43716; 6.3124
Old astro; 246; 26; 0.5695; 11.1194
Old astro; 246; 38; 0.46272; 9.1256
Old astro; 246; 18; 0.21511; 4.2948
Old astro; 246; 34; 0.1774; 3.7532
Old astro; 246; 30; 0.15685; 3.4412
Old astro; 246; 39; 0.16764; 4.0978
Old astro; 246; 39; 0.049027; 1.2917
Old astro; 246; 32; 0.10088; 2.7218
Old astro; 246; 22; 0.17459; 4.8084
Old astro; 246; 79; 0.19439; 5.4825
Old astro; 246; 31; 0.15241; 4.7908
Old astro; 246; 40; 0.10894; 3.6342
Old astro; 246; 15; 0.077855; 2.6817
Old astro; 246; 20; 0.093292; 3.2898
Old astro; 246; 32; 0.11514; 4.2214
Old astro; 246; 33; 0.21333; 8.1948
Old astro; 246; 22; 0.1308; 5.3181
Old astro; 246; 33; 0.10716; 5.0715
Old astro; 246; 22; 0.092774; 4.7394
Old astro; 246; 18; 0.094052; 4.9763
Old astro; 246; 23; 0.17712; 9.7992
Old astro; 246; 20; 0.13548; 7.8623
Old astro; 246; 53; 0.16182; 11.6499
Old astro; 246; 89; 0.28087; 29.53
Old astro; 246; 52; 0.075934; 12.0412
Old astro; 246; 47; 0.14547; 27.1283
Old astro; 246; 95; 0.15698; 40.8755
Old astro; 246; 85; 0.16278; 119.4187
Old astro; 246; 14; 0.05718; 461.1277
Old astro; 247; 66; 1.689; 12.5533
Old astro; 247; 57; 1.6816; 12.863
Old astro; 247; 59; 1.9001; 14.7909
Old astro; 247; 71; 1.4943; 11.6536
Old astro; 247; 60; 1.3967; 10.7158
Old astro; 247; 38; 1.3352; 9.968
Old astro; 247; 49; 0.83026; 9.1381
Old astro; 247; 56; 1.0402; 12.0566
Old astro; 247; 54; 1.0422; 12.7345
Old astro; 247; 49; 1.2118; 15.5098
Old astro; 247; 38; 1.0744; 14.2992
Old astro; 247; 46; 1.0366; 14.211
Old astro; 247; 39; 1.1072; 15.6874
Old astro; 247; 39; 1.0003; 14.5304
Old astro; 247; 44; 1.0717; 15.9445
Old astro; 247; 45; 0.95499; 14.4602
Old astro; 247; 42; 0.83069; 12.7163
Old astro; 248; 42; 0.70495; 10.5661
Old astro; 248; 34; 0.54048; 8.6466
Old astro; 248; 59; 0.50075; 7.605
Old astro; 248; 56; 0.25868; 8.2873
Old astro; 248; 77; 0.25041; 8.6742
Old astro; 248; 34; 0.20887; 7.5868
Old astro; 249; 483; 0.47562; 4.2914
Old astro; 249; 136; 0.19564; 3.7213
Old astro; 249; 58; 0.37837; 8.2823
Old astro; 250; 50; 0.19304; 10.2942
Old astro; 250; 33; 0.1037; 8.371
Old astro; 250; 34; 0.076116; 7.6416
Old astro; 250; 44; 0.028931; 3.228
Old astro; 250; 41; 0.058432; 8.3153
Old astro; 250; 29; 0.045759; 7.5877
Old astro; 250; 32; 0.045937; 8.4835
Old astro; 250; 44; 0.043895; 10.0505
Old astro; 250; 36; 0.084299; 25.7051
Old astro; 250; 43; 0.11059; 46.1714
Old astro; 250; 18; 0.0096004; 4.5361
Old astro; 250; 4; -0.044687; -22.1301
Old astro; 250; 7; -0.048875; -24.9242
Old astro; 250; 20; -0.057444; -31.1145
Old astro; 251; 57; 0.0928; 4.9389
Old astro; 251; 34; 0.17242; 9.7101
Old astro; 251; 22; 0.18253; 11.237
Old astro; 251; 42; 0.072257; 8.0741
Old astro; 251; 18; 0.037658; 4.6604
Old astro; 251; 30; 0.07718; 12.1691
Old astro; 251; 33; 0.12809; 27.8964
Old astro; 251; 24; 0.075108; 19.2751
Old astro; 251; 10; -0.025215; -7.3494
Old astro; 251; 39; 0.088459; 31.8131
Old astro; 251; 19; 0.0076701; 4.4577
Old astro; 251; 43; 0.0078612; 5.8809
Old astro; 251; 6; -0.058494; -53.6758
Old astro; 252; 826; 0.40574; 2.5472
Old astro; 252; 78; 0.66675; 9.0958
Old astro; 252; 65; 0.73967; 10.4439
Old astro; 253; 78; 1.9698; 15.0868
Old astro; 253; 43; 1.3071; 10.593
Old astro; 253; 47; 1.2745; 10.6414
Old astro; 253; 45; 1.4726; 12.0715
Old astro; 253; 47; 1.3625; 11.2424
Old astro; 253; 43; 1.26; 10.8598
Old astro; 253; 52; 1.0742; 9.4943
Old astro; 253; 49; 1.1007; 10.1113
Old astro; 253; 41; 1.166; 12.1512
Old astro; 253; 74; 1.0845; 12.6132
Old astro; 253; 55; 1.0632; 13.8757
Old astro; 253; 48; 0.84554; 12.2887
Old astro; 253; 122; 0.86652; 14.5118
Old astro; 253; 43; 0.8159; 16.7783
Old astro; 254; 56; 3.1508; 28.127
Old astro; 254; 57; 3.1925; 31.2688
Old astro; 254; 51; 2.7341; 25.5981
Old astro; 254; 48; 1.6598; 14.9743
Old astro; 254; 49; 1.5064; 15.1272
Old astro; 254; 57; 2.1009; 22.209
Old astro; 254; 34; 1.6455; 19.623
Old astro; 254; 48; 1.7612; 22.6527
Old astro; 254; 63; 2.205; 30.451
Old astro; 254; 51; 1.2359; 18.0435
Old astro; 254; 37; 1.4418; 21.8603
Old astro; 254; 43; 1.5313; 24.3084
Old astro; 254; 37; 1.5388; 25.3203
Old astro; 254; 51; 1.5259; 25.9431
Old astro; 254; 45; 1.1384; 20.0007
Old astro; 254; 56; 1.0707; 19.2708
Old astro; 254; 42; 1.4821; 27.1559
Old astro; 254; 40; 1.444; 27.1374
Old astro; 254; 36; 1.5072; 29.0281
Old astro; 254; 38; 1.3474; 26.7818
Old astro; 254; 49; 1.6411; 33.747
Old astro; 254; 49; 1.3669; 29.3547
Old astro; 254; 46; 1.4729; 33.6011
Old astro; 254; 29; 1.4584; 34.9528
Old astro; 254; 33; 1.4567; 36.9196
Old astro; 254; 39; 1.2833; 34.5598
Old astro; 254; 60; 1.1317; 32.8965
Old astro; 254; 57; 1.3179; 40.5421
Old astro; 254; 47; 0.98197; 32.3756
Old astro; 254; 36; 0.82021; 28.0295
Old astro; 255; 40; 1.1834; 8.7144
Old astro; 255; 60; 0.83635; 6.2699
Old astro; 255; 58; 0.7447; 5.5915
Old astro; 255; 53; 0.65901; 5.8995
Old astro; 255; 51; 0.96932; 9.3858
Old astro; 255; 38; 1.0728; 10.9658
Old astro; 255; 54; 0.66461; 6.9146
Old astro; 255; 35; 0.98951; 10.5242
Old astro; 255; 41; 0.97324; 10.52
Old astro; 255; 31; 0.83878; 9.347
Old astro; 255; 32; 1.0071; 11.6799
Old astro; 255; 37; 0.86241; 10.437
Old astro; 255; 33; 1.1647; 14.7288
Old astro; 255; 43; 0.84503; 11.3031
Old astro; 255; 36; 0.70206; 10.324
Old astro; 255; 42; 0.824; 12.3868
Old astro; 255; 28; 0.46188; 7.1292
Old astro; 255; 27; 0.42321; 6.8782
Old astro; 255; 47; 0.39246; 6.4514
Old astro; 256; 31; 0.4284; 8.3885
Old astro; 256; 42; 0.26136; 5.3127
Old astro; 256; 36; 0.15489; 3.2132
Old astro; 256; 20; 0.15588; 3.2934
Old astro; 256; 29; 0.069049; 1.5171
Old astro; 256; 42; 0.082656; 1.8804
Old astro; 256; 19; 0.067842; 1.6026
Old astro; 256; 22; 0.05523; 1.3203
Old astro; 256; 15; 0.018153; 0.44373
Old astro; 256; 16; -0.011585; -0.28509
Old astro; 256; 37; 0.13044; 3.2434
Old astro; 256; 147; 0.31595; 7.9391
Old astro; 256; 76; 0.28345; 7.4099
Old astro; 256; 13; 0.095403; 2.5702
Old astro; 256; 34; 0.17199; 4.7374
Old astro; 256; 29; 0.11201; 3.1724
Old astro; 256; 16; 0.097082; 2.8453
Old astro; 256; 28; 0.20382; 6.191
Old astro; 256; 18; 0.16205; 5.1716
Old astro; 256; 32; 0.21228; 7.1107
Old astro; 256; 36; 0.14517; 5.084
Old astro; 256; 14; 0.12037; 4.4537
Old astro; 256; 25; 0.23338; 9.5748
Old astro; 256; 16; 0.059342; 2.5779
Old astro; 256; 28; 0.038178; 1.7402
Old astro; 256; 21; 0.077519; 3.7292
Old astro; 256; 26; 0.077238; 3.9165
Old astro; 256; 21; 0.12229; 6.7909
Old astro; 256; 43; 0.1035; 6.3192
Old astro; 256; 27; 0.21901; 14.4442
Old astro; 256; 17; 0.064667; 4.773
Old astro; 256; 30; 0.044201; 3.5191
Old astro; 256; 49; 0.074745; 6.262
Old astro; 256; 31; 0.12746; 11.7962
Old astro; 256; 32; 0.098964; 10.2622
Old astro; 256; 34; 0.10332; 11.7582
Old astro; 256; 14; 0.058678; 7.6394
Old astro; 256; 20; 0.085975; 13.16
Old astro; 256; 43; 0.13486; 34.3473
Old astro; 256; 41; 0.1508; 58.3793
Old astro; 256; 34; 0.074934; 64.4869
Old astro; 256; 17; 0.050523; 263.9975
Old astro; 256; 5; 0.03062; -265.2144
Old astro; 256; 2; 0.029593; -105.5163
Old astro; 257; 30; 0.085139; 7.3405
Old astro; 257; 37; 0.14093; 13.0455
Old astro; 257; 35; 0.13688; 14.1413
Old astro; 257; 27; 0.0919; 10.6332
Old astro; 257; 16; 0.023963; 2.9658
Old astro; 257; 29; 0.041832; 5.5822
Old astro; 257; 20; 0.075939; 10.4058
Old astro; 257; 22; -0.0047262; -0.66424
Old astro; 257; 20; -0.053986; -7.9627
Old astro; 258; 179; 0.17315; 3.1619
Old astro; 259; 52; 0.12876; 3.3679
Old astro; 259; 41; 0.14706; 4.0202
Old astro; 260; 62; 0.59749; 7.108
Old astro; 261; 40; 2.7906; 15.8693
Old astro; 261; 37; 2.9045; 16.5648
Old astro; 261; 50; 2.5342; 14.399
Old astro; 261; 33; 2.7931; 15.7977
Old astro; 261; 33; 2.6524; 14.8931
Old astro; 261; 29; 2.3023; 12.8605
Old astro; 261; 30; 1.6496; 9.1209
Old astro; 261; 29; 1.7242; 9.4874
Old astro; 261; 29; 1.5559; 8.5244
Old astro; 261; 25; 1.4543; 7.943
Old astro; 261; 27; 1.5026; 8.1698
Old astro; 261; 24; 0.9288; 4.9644
Old astro; 261; 34; 1.0109; 7.0838
Old astro; 261; 28; 0.92195; 6.717
Old astro; 261; 53; 0.81064; 6.3105
Old astro; 261; 26; 0.84641; 7.6064
Old astro; 261; 21; 0.6463; 5.9416
Old astro; 261; 22; 0.89508; 8.5387
Old astro; 261; 23; 0.73137; 7.1252
Old astro; 261; 22; 0.77319; 7.6658
Old astro; 261; 24; 0.8872; 8.9528
Old astro; 261; 42; 0.50331; 5.1806
Old astro; 262; 41; 0.1859; 5.0334
Old astro; 262; 73; 0.1665; 5.0299
Old astro; 263; 71; 0.39816; 7.6754
Old astro; 263; 39; 0.26278; 5.4422
Old astro; 263; 32; 0.34287; 8.1441
Old astro; 263; 37; 0.30315; 7.915
Old astro; 263; 41; 0.25178; 7.6719
Old astro; 263; 36; 0.30337; 9.7042
Old astro; 263; 35; 0.16913; 5.6479
Old astro; 263; 36; 0.23353; 8.105
Old astro; 263; 73; 0.19815; 7.1561
Old astro; 263; 39; 0.1662; 6.4197
Old astro; 263; 28; 0.22929; 9.2493
Old astro; 263; 35; 0.32296; 14.8476
Old astro; 263; 41; 0.17845; 9.1342
Old astro; 263; 36; 0.26672; 16.8586
Old astro; 263; 19; 0.083046; 5.5987
Old astro; 263; 32; 0.20744; 15.3745
Old astro; 263; 43; 0.18851; 15.8443
Old astro; 263; 54; 0.16736; 16.0128
Old astro; 263; 36; 0.10678; 11.1628
Old astro; 263; 40; 0.16801; 19.2182
Old astro; 263; 36; 0.17994; 23.1819
Old astro; 263; 47; 0.18186; 24.9219
Old astro; 263; 17; -0.0020906; -0.29931
Old astro; 264; 376; 0.488; 4.9566
Old astro; 264; 31; 0.26718; 5.0745
Old astro; 264; 42; 0.35103; 6.8624
Old astro; 264; 85; 0.64036; 13.2135
Old astro; 264; 51; 0.28403; 6.3637
Old astro; 264; 43; 0.26473; 6.231
Old astro; 264; 26; 0.15143; 3.6401
Old astro; 264; 25; 0.36283; 9.3088
Old astro; 265; 414; 0.38989; 4.2036
Old astro; 266; 47; 0.17021; 5.5794
Old astro; 266; 33; 0.1896; 6.9758
Old astro; 266; 41; 0.17351; 7.2904
Old astro; 266; 60; 0.14396; 7.7727
Old astro; 266; 60; 0.1905; 11.1361
Old astro; 266; 35; 0.17377; 10.9697
Old astro; 266; 29; 0.20274; 15.7592
Old astro; 266; 19; 0.099045; 8.9497
Old astro; 266; 25; 0.044635; 4.2841
Old astro; 266; 33; 0.10708; 12.2074
Old astro; 266; 24; 0.15334; 18.9942
Old astro; 266; 24; 0.16644; 22.3556
Old astro; 266; 19; 0.094914; 16.1952
Old astro; 266; 21; 0.0898; 17.4269
Old astro; 266; 14; -0.037503; -7.8144
Old astro; 266; 24; 0.011568; 2.7577
Old astro; 266; 27; 0.12743; 36.5693
Old astro; 266; 28; 0.053942; 17.4141
Old astro; 266; 25; 0.027633; 9.802
Old astro; 266; 44; 0.055573; 24.3192
Old astro; 266; 25; 0.0078203; 3.6705
Old astro; 267; 218; 0.45807; 3.5132
Old astro; 268; 300; 0.32736; 2.8448
Old astro; 269; 1343; 0.35604; 3.3576
Old astro; 270; 60; 0.14916; 6.2148
Old astro; 270; 58; 0.11433; 5.3275
Old astro; 270; 56; 0.21416; 11.203
Old astro; 270; 24; 0.172; 12.3712
Old astro; 270; 49; 0.12202; 9.6648
Old astro; 270; 43; 0.084183; 7.5536
Old astro; 270; 72; 0.14859; 14.5363
Old astro; 270; 28; 0.078277; 10.2151
Old astro; 270; 17; 0.039734; 5.6343
Old astro; 270; 38; 0.10404; 16.3538
Old astro; 270; 52; 0.056823; 12.8811
Old astro; 270; 59; 0.06094; 24.253
Old astro; 270; 38; 0.078151; 42.7538
Old astro; 270; 44; 0.029088; 28.1313
Old astro; 270; 19; 0.025465; 109.7652
Old astro; 270; 12; 0.069351; -391.2601
Old astro; 273; 47; 1.6798; 25.1143
Old astro; 273; 41; 1.4763; 22.5488
Old astro; 273; 43; 1.2582; 19.577
Old astro; 273; 46; 1.2951; 20.1686
Old astro; 273; 53; 1.1708; 18.1543
Old astro; 273; 36; 0.88657; 13.7212
